Retailer,Retailer ID,Invoice Date,Region,State,City,Product ID,Product,Price per Unit,Sales ID,Units Sold,Total Sales,Operating Profit,Sales Method
Sports Direct,1197831,9/28/2021,South,Alabama,Birmingham,UQ7464,Men's Apparel,$30.00 ,ADI2021928119783163UM9571,300,"9,000","$4,050 ",Outlet
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,ZF7240,Women's Street Footwear,$30.00 ,ADI2021519118573223EN7214,300,"9,000","$3,150 ",In-store
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,JG0890,Women's Street Footwear,$15.00 ,ADI2021919118573227XH9399,300,"4,500","$1,575 ",In-store
West Gear,1185732,2/11/2021,West,Utah,Salt Lake City,MV5433,Women's Athletic Footwear,$20.00 ,ADI2021211118573215LX3297,300,"6,000","$2,400 ",In-store
West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,YE7101,Women's Street Footwear,$20.00 ,ADI20211011118573271XG6819,300,"6,000","$2,100 ",In-store
Amazon,1185732,1/22/2021,Midwest,Ohio,Columbus,XF3742,Women's Street Footwear,$30.00 ,ADI2021122118573273CE4432,300,"9,000","$3,600 ",Online
Foot Locker,1185732,4/17/2021,South,Mississippi,Jackson,TS6923,Women's Athletic Footwear,$20.00 ,ADI2021417118573243JM0160,300,"6,000","$2,400 ",Online
Sports Direct,1197831,1/23/2021,South,Mississippi,Jackson,GV6776,Women's Athletic Footwear,$20.00 ,ADI2021123119783113BB3167,300,"6,000","$2,400 ",Online
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,EC0272,Men's Athletic Footwear,$25.00 ,ADI2021420119783122ZH8094,300,"7,500","$2,625 ",Online
Walmart,1197831,4/20/2021,South,Arkansas,Little Rock,ZY6673,Women's Street Footwear,$15.00 ,ADI2021420119783144TH9634,300,"4,500","$1,800 ",Online
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,UK2302,Women's Street Footwear,$20.00 ,ADI20211021119783132SN3882,300,"6,000","$2,400 ",Online
Kohl's,1197831,11/20/2021,South,Oklahoma,Oklahoma City,VR1156,Men's Athletic Footwear,$15.00 ,ADI20211120119783106MU0203,300,"4,500","$1,575 ",Online
Kohl's,1197831,2/14/2021,South,Oklahoma,Oklahoma City,CD9620,Women's Street Footwear,$15.00 ,ADI2021214119783152KG9582,300,"4,500","$1,575 ",Online
Kohl's,1197831,4/13/2021,Midwest,Kansas,Wichita,BS0486,Women's Apparel,$30.00 ,ADI2021413119783118LS9041,300,"9,000","$3,150 ",Online
Foot Locker,1197831,10/14/2021,Midwest,Kansas,Wichita,SC5343,Women's Apparel,$30.00 ,ADI20211014119783103VD6880,300,"9,000","$3,150 ",Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,QV0180,Men's Athletic Footwear,$30.00 ,ADI202163118573233QK2835,300,"9,000","$3,150 ",In-store
West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,LO7031,Women's Street Footwear,$25.00 ,ADI2021110118573247ZM0212,300,"7,500","$2,625 ",In-store
West Gear,1185732,2/10/2021,Midwest,Indiana,Indianapolis,JW4732,Women's Apparel,$20.00 ,ADI2021210118573226RS4051,300,"6,000","$2,400 ",In-store
West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,AK9085,Women's Street Footwear,$25.00 ,ADI2021117118573245LB6618,300,"7,500","$3,000 ",In-store
West Gear,1185732,2/17/2021,Midwest,Indiana,Indianapolis,MW9097,Women's Street Footwear,$30.00 ,ADI2021217118573221ZY7785,300,"9,000","$3,600 ",In-store
Sports Direct,1185732,1/7/2021,Northeast,New Jersey,Newark,JN4366,Women's Street Footwear,$30.00 ,ADI202117118573298HY3824,300,"9,000","$2,700 ",In-store
Foot Locker,1185732,1/31/2020,Northeast,New York,New York,RT3111,Men's Street Footwear,$45.00 ,ADI2020131118573238YM7593,300,"1,350",$837 ,Online
Walmart,1185732,5/4/2020,Northeast,New York,New York,RE5258,Men's Athletic Footwear,$51.00 ,ADI202054118573247RX0243,300,"1,530",$643 ,Online
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,NR8738,Men's Street Footwear,$52.00 ,ADI2020424118573253CC3559,300,"1,560",$874 ,Online
Walmart,1185732,4/27/2020,Northeast,New York,New York,MV5720,Men's Street Footwear,$60.00 ,ADI2020427118573260UC5993,299,"1,794","$1,076 ",Online
West Gear,1185732,9/11/2020,Southeast,Florida,Miami,HX5836,Men's Street Footwear,$60.00 ,ADI2020911118573215SG5934,299,"1,794","$1,076 ",Online
Walmart,1197831,9/10/2020,South,Texas,Houston,ZT2699,Women's Apparel,$42.00 ,ADI2020910119783117AH9425,298,"1,252",$713 ,Outlet
Walmart,1197831,10/28/2020,South,Texas,Houston,GX5571,Women's Street Footwear,$38.00 ,ADI20201028119783182NX6962,298,"1,132",$430 ,Outlet
West Gear,1128299,7/23/2021,West,Oregon,Portland,PD0072,Men's Street Footwear,$60.00 ,ADI2021723112829990JM6526,298,"1,788",$751 ,Outlet
Walmart,1197831,9/1/2020,South,Texas,Houston,AC8328,Women's Street Footwear,$39.00 ,ADI202091119783169GM0288,297,"1,158",$533 ,Online
Foot Locker,1185732,3/7/2020,Northeast,New York,New York,PE0561,Women's Athletic Footwear,$38.00 ,ADI202037118573223IV7448,297,"1,129",$429 ,Outlet
Kohl's,1189833,4/19/2021,West,California,Los Angeles,PH0872,Men's Street Footwear,$36.00 ,ADI2021419118983315UK2627,297,"1,069",$470 ,Outlet
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,XV8603,Men's Street Footwear,$68.00 ,ADI2021716112829987UL3725,297,"2,020",$747 ,Outlet
Foot Locker,1185732,2/7/2020,Northeast,New York,New York,KF6580,Men's Athletic Footwear,$37.00 ,ADI202027118573236TU6450,296,"1,095",$383 ,Outlet
Foot Locker,1185732,3/6/2020,Northeast,New York,New York,ZI0693,Women's Street Footwear,$37.00 ,ADI202036118573229KL4734,296,"1,095",$449 ,Outlet
Foot Locker,1185732,11/18/2021,Midwest,Missouri,St. Louis,FZ4520,Women's Street Footwear,$25.00 ,ADI20211118118573279VI3642,295,"7,375","$2,581 ",In-store
Foot Locker,1185732,3/12/2020,Northeast,New York,New York,UN4243,Women's Street Footwear,$35.00 ,ADI2020312118573228EZ4752,295,"1,033",$434 ,Outlet
Walmart,1197831,8/17/2020,South,Texas,Houston,LH9271,Women's Apparel,$32.00 ,ADI2020817119783154OM9849,295,944,$538 ,Outlet
Walmart,1197831,8/18/2020,South,Texas,Houston,XY8616,Men's Street Footwear,$28.00 ,ADI2020818119783195ZY9035,295,826,$339 ,Outlet
Walmart,1197831,8/24/2020,South,Texas,Houston,ZI0214,Men's Street Footwear,$29.00 ,ADI2020824119783182PF4617,295,856,$342 ,Outlet
Sports Direct,1185732,7/2/2021,Southeast,North Carolina,Charlotte,GQ3123,Men's Street Footwear,$60.00 ,ADI202172118573216DS6842,294,"1,764",$882 ,Online
Walmart,1185732,4/29/2020,Northeast,New York,New York,PY0817,Women's Street Footwear,$43.00 ,ADI2020429118573247XG9969,294,"1,264",$531 ,Outlet
Walmart,1197831,8/29/2020,South,Texas,Houston,NS1697,Women's Apparel,$47.00 ,ADI2020829119783163KH2508,293,"1,377",$868 ,Online
West Gear,1128299,2/11/2021,West,California,San Francisco,HM2712,Men's Street Footwear,$51.00 ,ADI2021211112829956RD8872,293,"1,494",$598 ,Online
Foot Locker,1185732,1/24/2020,Northeast,New York,New York,VE9783,Women's Apparel,$48.00 ,ADI2020124118573235EJ0626,290,"1,392",$529 ,Online
Foot Locker,1185732,3/3/2020,Northeast,New York,New York,BF1378,Women's Apparel,$59.00 ,ADI202033118573299OS8220,290,"1,711",$616 ,Online
Walmart,1185732,4/18/2020,Northeast,New York,New York,VX5922,Women's Apparel,$62.00 ,ADI2020418118573268NF9016,290,"1,798",$665 ,Online
Walmart,1185732,4/26/2020,Northeast,New York,New York,HS7155,Women's Apparel,$68.00 ,ADI2020426118573241VF7016,290,"1,972",$749 ,Online
Walmart,1185732,7/18/2020,Northeast,New York,New York,XA4153,Women's Apparel,$68.00 ,ADI2020718118573208QO3452,290,"1,972",$690 ,Online
West Gear,1185732,4/24/2020,Southeast,Florida,Miami,EW4724,Men's Street Footwear,$55.00 ,ADI2020424118573258SU2506,290,"1,595",$941 ,Online
Foot Locker,1185732,12/5/2021,Southeast,South Carolina,Charleston,XP2795,Men's Street Footwear,$67.00 ,ADI2021125118573244XM4314,290,"1,943","$1,166 ",Online
Foot Locker,1185732,1/29/2020,Northeast,New York,New York,KL8495,Men's Apparel,$43.00 ,ADI2020129118573275JW1597,289,"1,243",$398 ,Outlet
Foot Locker,1185732,2/3/2020,Northeast,New York,New York,UJ4703,Women's Athletic Footwear,$31.00 ,ADI202023118573255XD8575,289,896,$331 ,Outlet
Foot Locker,1185732,2/9/2020,Northeast,New York,New York,AE8498,Women's Athletic Footwear,$33.00 ,ADI202029118573241WG2178,289,954,$381 ,Outlet
Walmart,1185732,4/25/2020,Northeast,New York,New York,ZO1042,Men's Apparel,$51.00 ,ADI2020425118573272CE2782,289,"1,474",$472 ,Outlet
Sports Direct,1197831,7/26/2020,South,Texas,Houston,PW2151,Men's Athletic Footwear,$23.00 ,ADI2020726119783162BN1829,289,665,$279 ,Outlet
Walmart,1197831,10/25/2020,South,Texas,Houston,KG2523,Women's Apparel,$44.00 ,ADI20201025119783187AP6982,289,"1,272",$725 ,Outlet
West Gear,1128299,11/7/2020,West,California,San Francisco,YQ2743,Men's Street Footwear,$28.00 ,ADI2020117112829999UD2872,289,809,$340 ,Outlet
West Gear,1128299,1/30/2021,West,California,San Francisco,LA3512,Men's Street Footwear,$36.00 ,ADI2021130112829901LT3593,289,"1,040",$343 ,Outlet
Kohl's,1189833,5/7/2021,West,California,Los Angeles,EL0879,Men's Street Footwear,$38.00 ,ADI202157118983354NR9861,289,"1,098",$505 ,Outlet
Foot Locker,1185732,7/16/2021,South,Mississippi,Jackson,YX0497,Men's Street Footwear,$47.00 ,ADI2021716118573204PK1491,289,"1,358",$625 ,Outlet
Foot Locker,1185732,2/8/2020,Northeast,New York,New York,PM5628,Women's Street Footwear,$36.00 ,ADI202028118573224KC8409,288,"1,037",$435 ,Outlet
Foot Locker,1185732,3/8/2020,Northeast,New York,New York,JR1902,Men's Apparel,$45.00 ,ADI202038118573278GY1707,288,"1,296",$441 ,Outlet
Kohl's,1189833,5/26/2021,West,California,Los Angeles,HR1121,Men's Athletic Footwear,$42.00 ,ADI2021526118983385SX6211,288,"1,210",$339 ,Outlet
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,TK8717,Men's Street Footwear,$36.00 ,ADI2021210118573294HQ0877,288,"1,037",$487 ,Outlet
Foot Locker,1185732,9/5/2021,Southeast,South Carolina,Charleston,AL5590,Men's Street Footwear,$51.00 ,ADI202195118573264UP8739,287,"1,464",$849 ,Online
Walmart,1197831,8/13/2020,South,Texas,Houston,LP2941,Men's Athletic Footwear,$30.00 ,ADI2020813119783194QW4613,287,861,$362 ,Outlet
West Gear,1128299,1/24/2021,West,California,San Francisco,TJ2210,Men's Street Footwear,$40.00 ,ADI2021124112829933XR9528,287,"1,148",$402 ,Outlet
West Gear,1128299,1/25/2021,West,California,San Francisco,SK6320,Men's Athletic Footwear,$42.00 ,ADI2021125112829908MF2304,287,"1,205",$205 ,Outlet
Foot Locker,1185732,3/15/2020,Northeast,New York,New York,LT1484,Women's Apparel,$61.00 ,ADI2020315118573237PU7045,286,"1,745",$698 ,Online
Walmart,1185732,5/5/2020,Northeast,New York,New York,ZO3799,Women's Street Footwear,$54.00 ,ADI202055118573288XL0120,285,"1,539",$723 ,Online
Walmart,1197831,10/27/2020,South,Texas,Houston,BN4638,Men's Athletic Footwear,$44.00 ,ADI20201027119783154HH8375,285,"1,254",$602 ,Online
Sports Direct,1197831,4/23/2021,South,Tennessee,Knoxville,QU9233,Women's Street Footwear,$46.00 ,ADI2021423119783133IH3901,285,"1,311",$787 ,Online
Walmart,1197831,8/25/2020,South,Texas,Houston,FD2261,Men's Athletic Footwear,$32.00 ,ADI2020825119783155VR3744,285,912,$383 ,Outlet
Kohl's,1189833,4/25/2021,West,California,Los Angeles,VT1449,Men's Street Footwear,$30.00 ,ADI2021425118983389RT7448,285,855,$402 ,Outlet
Foot Locker,1185732,9/23/2020,Southeast,Florida,Miami,SZ0168,Men's Street Footwear,$53.00 ,ADI2020923118573249VM8587,284,"1,505",$828 ,Online
Foot Locker,1185732,4/6/2021,Southeast,South Carolina,Charleston,YD7494,Men's Street Footwear,$33.00 ,ADI202146118573247IN6438,283,934,$532 ,Online
Foot Locker,1185732,5/5/2021,Southeast,South Carolina,Charleston,EL0449,Men's Street Footwear,$48.00 ,ADI202155118573298XB1090,282,"1,354",$744 ,Online
Foot Locker,1185732,1/4/2020,Northeast,New York,New York,GK6888,Women's Athletic Footwear,$36.00 ,ADI202014118573229KK2883,281,"1,012",$374 ,Outlet
Foot Locker,1185732,2/4/2020,Northeast,New York,New York,JX6220,Men's Apparel,$44.00 ,ADI202024118573283LP8697,281,"1,236",$445 ,Outlet
Walmart,1197831,10/22/2020,South,Texas,Houston,NQ2852,Women's Street Footwear,$34.00 ,ADI20201022119783193XI3383,281,955,$373 ,Outlet
West Gear,1128299,1/8/2021,West,California,San Francisco,UX8814,Women's Street Footwear,$42.00 ,ADI202118112829933LU2524,281,"1,180",$531 ,Outlet
Sports Direct,1197831,10/16/2021,South,Texas,Dallas,JU9615,Men's Street Footwear,$46.00 ,ADI20211016119783121PQ3639,281,"1,293",$608 ,Outlet
Foot Locker,1185732,1/9/2021,Southeast,Georgia,Atlanta,VG3305,Women's Apparel,$30.00 ,ADI202119118573242LJ1047,281,843,$447 ,Outlet
Walmart,1185732,4/24/2020,Northeast,New York,New York,VS3400,Women's Apparel,$59.00 ,ADI2020424118573249UX0184,280,"1,652",$661 ,Online
Foot Locker,1185732,2/10/2020,Northeast,New York,New York,TS0533,Men's Apparel,$47.00 ,ADI2020210118573259VQ3386,280,"1,316",$461 ,Outlet
Walmart,1185732,5/1/2020,Northeast,New York,New York,ED4463,Men's Apparel,$47.00 ,ADI202051118573229TC4941,280,"1,316",$474 ,Outlet
West Gear,1128299,1/31/2021,West,California,San Francisco,DK4535,Men's Athletic Footwear,$39.00 ,ADI2021131112829955KY3594,280,"1,092",$197 ,Outlet
Sports Direct,1197831,9/11/2021,South,Texas,Dallas,HU6737,Men's Athletic Footwear,$40.00 ,ADI2021911119783153ZF0304,280,"1,120",$459 ,Outlet
Sports Direct,1197831,9/15/2021,South,Texas,Dallas,YG8611,Women's Apparel,$42.00 ,ADI2021915119783105VR8507,280,"1,176",$647 ,Outlet
Sports Direct,1197831,9/5/2021,South,Alabama,Birmingham,GE0330,Women's Apparel,$36.00 ,ADI202195119783156PN3098,280,"1,008",$645 ,Outlet
Sports Direct,1197831,9/11/2021,South,Alabama,Birmingham,WS0773,Women's Apparel,$47.00 ,ADI2021911119783186CT6063,280,"1,316",$921 ,Outlet
Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,FD9599,Men's Street Footwear,$58.00 ,ADI20211216112829965MR0999,280,"1,624",$585 ,Outlet
Walmart,1185732,4/17/2020,Northeast,New York,New York,FW4435,Men's Apparel,$43.00 ,ADI2020417118573255EK5004,279,"1,200",$396 ,Outlet
Walmart,1185732,5/7/2020,Northeast,New York,New York,BA7890,Men's Apparel,$48.00 ,ADI202057118573271FU3706,279,"1,339",$496 ,Outlet
Foot Locker,1185732,3/6/2020,Northeast,New York,New York,IU3180,Women's Street Footwear,$46.00 ,ADI202036118573273OY1526,278,"1,279",$614 ,Online
Foot Locker,1185732,9/22/2020,Southeast,Florida,Miami,JS8609,Women's Apparel,$56.00 ,ADI2020922118573291BU7667,278,"1,557",$950 ,Online
Foot Locker,1185732,8/6/2021,Southeast,South Carolina,Charleston,HQ3410,Women's Apparel,$58.00 ,ADI202186118573257LR3147,278,"1,612",$984 ,Online
Foot Locker,1185732,11/6/2021,Southeast,South Carolina,Charleston,NH9549,Men's Street Footwear,$50.00 ,ADI2021116118573250GG1945,278,"1,390",$792 ,Online
Foot Locker,1185732,3/14/2020,Northeast,New York,New York,LU5414,Men's Apparel,$46.00 ,ADI2020314118573260ZE9238,278,"1,279",$435 ,Outlet
West Gear,1128299,1/19/2021,West,California,San Francisco,JM5781,Men's Athletic Footwear,$47.00 ,ADI2021119112829952IK6734,278,"1,307",$287 ,Outlet
Sports Direct,1197831,9/14/2021,South,Alabama,Birmingham,NH1958,Women's Street Footwear,$36.00 ,ADI2021914119783165QQ7569,278,"1,001",$530 ,Outlet
West Gear,1197831,7/6/2021,West,Idaho,Boise,AT7935,Women's Street Footwear,$34.00 ,ADI202176119783161AG8112,278,945,$397 ,Outlet
West Gear,1128299,1/12/2021,West,California,San Francisco,BC6316,Men's Street Footwear,$56.00 ,ADI2021112112829968GO9548,277,"1,551",$698 ,Online
Foot Locker,1185732,1/21/2020,Northeast,New York,New York,CC8331,Women's Street Footwear,$36.00 ,ADI2020121118573216YP6831,276,994,$467 ,Online
Walmart,1197831,8/17/2020,South,Texas,Houston,UQ3259,Women's Apparel,$37.00 ,ADI2020817119783153BV7470,276,"1,021",$643 ,Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,UP9142,Men's Street Footwear,$28.00 ,ADI202132118573221EB2591,276,773,$417 ,Online
Sports Direct,1197831,8/23/2021,South,Alabama,Birmingham,XA2029,Men's Apparel,$25.00 ,ADI2021823119783121IY4934,275,"6,875","$2,750 ",Outlet
Foot Locker,1185732,1/18/2021,Midwest,Michigan,Detroit,AF2184,Women's Athletic Footwear,$25.00 ,ADI2021118118573204OL2017,275,"6,875","$2,750 ",In-store
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,WL3690,Men's Athletic Footwear,$30.00 ,ADI2021418118573208XD9309,275,"8,250","$2,888 ",In-store
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,DP4068,Women's Street Footwear,$20.00 ,ADI2021418118573262TF8508,275,"5,500","$1,925 ",In-store
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,FR6821,Women's Athletic Footwear,$15.00 ,ADI2021919118573247EH2385,275,"4,125","$1,650 ",In-store
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,RD4550,Men's Apparel,$25.00 ,ADI2021919118573235ZQ8016,275,"6,875","$2,406 ",In-store
West Gear,1185732,5/12/2021,West,Utah,Salt Lake City,LM9991,Women's Athletic Footwear,$25.00 ,ADI2021512118573266CU7005,275,"6,875","$2,750 ",In-store
West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,JK4788,Women's Athletic Footwear,$20.00 ,ADI20211011118573240QX1768,275,"5,500","$2,200 ",In-store
West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,HE3641,Men's Apparel,$30.00 ,ADI20211011118573266FO4827,275,"8,250","$2,888 ",In-store
Foot Locker,1185732,3/16/2021,South,Mississippi,Jackson,TZ7092,Women's Athletic Footwear,$20.00 ,ADI2021316118573224LI9410,275,"5,500","$2,200 ",Online
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,UU1343,Women's Athletic Footwear,$20.00 ,ADI20211021119783150WC1085,275,"5,500","$2,200 ",Online
Walmart,1197831,10/21/2021,South,Arkansas,Little Rock,JP7009,Men's Apparel,$30.00 ,ADI20211021119783112OB7029,275,"8,250","$2,888 ",Online
West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,TF6030,Men's Athletic Footwear,$25.00 ,ADI2021221119783106DZ3455,275,"6,875","$2,406 ",Online
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,NX5868,Women's Street Footwear,$10.00 ,ADI2021319119783142SL6548,275,"2,750","$1,100 ",Online
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,PT5549,Women's Apparel,$25.00 ,ADI2021319119783112LD6430,275,"6,875","$2,750 ",Online
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,CV2588,Women's Street Footwear,$15.00 ,ADI2021919119783170KM6287,275,"4,125","$1,650 ",Online
Foot Locker,1197831,11/13/2021,Midwest,Kansas,Wichita,UO9075,Men's Athletic Footwear,$15.00 ,ADI20211113119783126CU1101,275,"4,125","$1,444 ",Online
Foot Locker,1185732,1/12/2021,Midwest,Kansas,Wichita,TU3929,Women's Street Footwear,$30.00 ,ADI2021112118573238KS0265,275,"8,250","$2,475 ",Online
Sports Direct,1185732,1/9/2021,Midwest,South Dakota,Sioux Falls,ZL6386,Women's Street Footwear,$25.00 ,ADI202119118573245LU4288,275,"6,875","$2,063 ",Online
Sports Direct,1185732,2/9/2021,Midwest,North Dakota,Fargo,YJ0669,Women's Apparel,$25.00 ,ADI202129118573289SR6919,275,"6,875","$2,750 ",Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,KO2729,Men's Athletic Footwear,$30.00 ,ADI202166118573231CS1379,275,"8,250","$2,888 ",In-store
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,PK3163,Men's Athletic Footwear,$30.00 ,ADI202197118573226PZ3255,275,"8,250","$2,888 ",In-store
West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,FN2284,Women's Street Footwear,$15.00 ,ADI202139118573276RI9269,275,"4,125","$1,444 ",In-store
West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,OU9196,Women's Apparel,$25.00 ,ADI202139118573217VR1108,275,"6,875","$2,750 ",In-store
West Gear,1185732,9/11/2021,Midwest,Indiana,Indianapolis,XB7738,Men's Athletic Footwear,$30.00 ,ADI2021911118573212CF3091,275,"8,250","$3,300 ",In-store
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,AQ4205,Men's Athletic Footwear,$30.00 ,ADI2021316118573241VV5712,275,"8,250","$3,300 ",In-store
Foot Locker,1185732,2/15/2021,Northeast,Maryland,Baltimore,KC4793,Women's Street Footwear,$30.00 ,ADI2021215118573294NG1038,275,"8,250","$3,300 ",In-store
Foot Locker,1185732,3/13/2021,Northeast,Delaware,Wilmington,SV2315,Women's Street Footwear,$30.00 ,ADI2021313118573257UD1453,275,"8,250","$3,300 ",In-store
Kohl's,1185732,1/10/2021,Northeast,Delaware,Wilmington,IH5014,Women's Street Footwear,$25.00 ,ADI2021110118573214UR1040,275,"6,875","$2,750 ",In-store
Walmart,1185732,4/28/2020,Northeast,New York,New York,NB3874,Men's Athletic Footwear,$53.00 ,ADI2020428118573237MN7518,273,"1,447",$622 ,Online
West Gear,1128299,1/6/2021,West,California,San Francisco,SZ3513,Men's Street Footwear,$56.00 ,ADI202116112829931NR2363,273,"1,529",$764 ,Online
West Gear,1128299,1/18/2021,West,California,San Francisco,YB3695,Men's Street Footwear,$62.00 ,ADI2021118112829904EV9519,273,"1,693",$779 ,Online
West Gear,1128299,2/12/2021,West,California,San Francisco,XP1434,Men's Athletic Footwear,$58.00 ,ADI2021212112829938NA6614,273,"1,583",$428 ,Online
Sports Direct,1197831,9/24/2021,South,Texas,Dallas,WS7164,Women's Street Footwear,$46.00 ,ADI2021924119783143EA0633,273,"1,256",$691 ,Online
Foot Locker,1185732,8/6/2020,West,Washington,Seattle,ZM5584,Men's Street Footwear,$44.00 ,ADI202086118573250PF3005,273,"1,201",$661 ,Online
